date,region,apple_driving,apple_walking,apple,google_retail,google_grocery,google_workplaces,google_residential,google_transit,google,telco
2020-06-20,central,151.87,146.53,149.2,97,101,107,99,104,102.25,9.41596943655909e6
2020-06-21,central,148.0,122.97,135.485,108,98,107,99,104,104.25,9.000275770962065e6
2020-06-22,central,155.27,153.52,154.395,117,106,81,102,96,100.0,1.1894274950569153e7
2020-06-23,central,157.67,156.41,157.04,113,108,82,100,98,100.25,1.2372195600504844e7
2020-06-24,central,169.26,173.98,171.62,111,105,84,101,97,99.25,1.2475111584046636e7
2020-06-25,central,166.44,166.56,166.5,115,108,83,101,97,100.75,1.2771823635295233e7
2020-06-26,central,180.77,180.61,180.69,102,98,84,100,96,95.0,1.2669478417226208e7
2020-06-27,central,177.04,166.5,171.76999999999998,94,101,105,96,122,105.5,1.0131951055279624e7
2020-06-28,central,167.31,137.07,152.19,104,100,102,99,103,102.25,8.841888084238127e6
2020-06-29,central,168.54,163.66,166.1,115,104,73,104,91,95.75,1.143431275156829e7
2020-06-30,central,176.64,168.23,172.435,123,112,73,104,92,100.0,1.1619050315407429e7
2020-07-01,central,184.92,189.32,187.12,121,108,72,103,93,98.5,1.190593720782603e7
2020-07-02,central,184.62,195.05,189.835,121,108,71,102,95,98.75,8.586915496995682e6
2020-07-03,central,191.68,182.18,186.93,106,98,70,103,89,90.75,1.2409428274364486e7
2020-07-04,central,203.6,170.76,187.18,96,100,95,98,109,100.0,9.383899630706836e6
2020-07-05,central,177.17,139.62,158.39499999999998,109,97,92,100,99,99.25,8.377733952996001e6
2020-07-06,central,181.2,176.98,179.08999999999997,125,106,58,106,86,93.75,1.104385680348403e7
2020-07-07,central,187.97,193.93,190.95,122,106,59,105,87,93.5,1.1253011840904001e7
2020-07-08,central,192.53,201.11,196.82,122,104,60,104,89,93.75,1.1437481923305973e7
2020-07-09,central,186.22,204.24,195.23000000000002,119,103,60,104,93,93.75,1.1658547899080526e7
2020-07-10,central,195.34,200.78,198.06,106,95,60,104,85,86.5,1.1400726000471754e7
2020-07-11,central,210.68,198.63,204.655,101,100,97,96,121,104.75,9.215499964986075e6
2020-07-12,central,186.16,161.29,173.725,112,96,91,98,109,102.0,8.365808000254482e6
2020-07-13,central,192.42,208.59,200.505,130,105,42,106,94,92.75,1.0193973893143455e7
2020-07-14,central,194.14,204.85,199.495,126,106,41,108,85,89.5,1.0033443213187244e7
2020-07-15,central,198.54,217.01,207.77499999999998,124,102,43,107,86,88.75,1.0278136256890992e7
2020-07-16,central,198.74,217.28,208.01,123,101,43,106,91,89.5,1.0403868260487692e7
2020-07-17,central,204.28,210.25,207.265,104,91,43,105,86,81.0,1.0409450625658054e7
2020-07-18,central,215.17,208.91,212.04,99,97,94,95,127,104.25,9.093926210640585e6
2020-07-19,central,181.65,165.33,173.49,111,98,88,98,110,101.75,8.153773821957504e6
2020-07-20,central,202.4,221.27,211.835,135,109,39,107,90,93.25,9.88939226062121e6
2020-07-21,central,203.53,224.53,214.03,134,107,38,107,90,92.25,1.016017571374493e7
2020-07-22,central,203.55,227.86,215.705,128,104,40,107,87,89.75,1.0200347966245277e7
2020-07-23,central,195.2,208.7,201.95,121,102,39,108,82,86.0,1.0025397401222866e7
2020-07-24,central,205.18,217.74,211.46,106,92,41,108,77,79.0,9.877049226259766e6
2020-07-25,central,202.69,204.04,203.365,100,97,92,96,120,102.25,9.040547363142177e6
2020-07-26,central,174.12,154.66,164.39,114,96,88,100,103,100.25,8.042998605671601e6
2020-07-27,central,188.54,210.94,199.74,129,104,47,107,86,91.5,1.0469630774519552e7
2020-07-28,central,190.88,215.17,203.02499999999998,128,105,48,108,86,91.75,1.064142982357547e7
2020-07-29,central,191.81,209.47,200.64,124,102,47,108,81,88.5,1.0577414060200935e7
2020-07-30,central,190.34,205.72,198.03,125,104,48,107,85,90.5,1.0838409420739068e7
2020-07-31,central,207.77,221.57,214.67000000000002,114,99,50,103,91,88.5,1.1407628149539458e7
2020-08-01,central,198.07,214.24,206.155,103,101,96,95,132,108.0,1.0083211208266685e7
2020-08-02,central,175.68,164.11,169.895,119,102,94,98,110,106.25,8.93318407349184e6
2020-08-03,central,183.07,212.1,197.58499999999998,127,107,65,104,92,97.75,1.1825669887498403e7
2020-08-04,central,185.99,210.8,198.395,124,107,65,103,93,97.25,1.225642804756729e7
2020-08-05,central,189.6,204.31,196.95499999999998,120,105,65,104,88,94.5,1.2094583078205392e7
2020-08-06,central,186.34,199.82,193.07999999999998,118,104,66,103,92,95.0,1.2511353442894293e7
2020-08-07,central,197.43,198.73,198.07999999999998,103,95,65,101,90,88.25,1.2568602727415528e7
2020-08-08,central,186.41,188.41,187.41,96,99,99,95,119,103.25,1.0394417992243122e7
2020-08-09,central,173.26,155.42,164.33999999999997,110,100,97,97,109,104.0,9.532818344577704e6
2020-08-10,central,166.6,183.35,174.975,114,106,72,102,89,95.25,1.2554940323184708e7
2020-08-11,central,168.66,181.56,175.11,111,105,72,102,89,94.25,1.2505960722496036e7
2020-08-12,central,169.86,182.23,176.04500000000002,108,103,72,102,87,92.5,1.281287621125288e7
2020-08-13,central,170.9,178.39,174.64499999999998,107,101,71,102,87,91.5,1.2954793913997447e7
2020-08-14,central,183.26,187.8,185.53,100,95,71,101,88,88.5,1.3059114702037165e7
2020-08-15,central,182.85,176.49,179.67000000000002,92,96,97,96,112,99.25,1.038416825375364e7
2020-08-16,central,170.92,150.46,160.69,105,94,95,96,108,100.5,9.511901134397851e6
2020-08-17,central,163.83,177.33,170.58,108,99,72,102,89,92.0,1.2698647562141247e7
2020-08-18,central,159.74,167.09,163.41500000000002,104,98,74,104,84,90.0,1.2499434613763759e7
2020-08-19,central,162.37,171.24,166.805,104,97,74,103,84,89.75,1.261182994338856e7
2020-08-20,central,164.43,152.49,158.46,101,96,74,104,81,88.0,1.2440550693691192e7
2020-08-21,central,178.14,186.15,182.14499999999998,97,92,74,103,86,87.25,9.970538580832466e6
2020-08-22,central,171.13,171.47,171.3,92,93,96,98,102,95.75,9.907007038151678e6
2020-08-23,central,165.84,151.0,158.42000000000002,101,91,92,100,97,95.25,8.73927358427317e6
2020-08-24,central,159.27,181.28,170.275,106,94,76,103,87,90.75,1.2265752531760398e7
2020-08-25,central,159.04,182.54,170.79,104,94,76,103,85,89.75,1.2715069611091437e7
2020-08-26,central,162.15,180.67,171.41,102,94,78,104,83,89.25,1.2750966964736184e7
2020-08-27,central,163.61,185.76,174.685,105,95,78,103,86,91.0,1.2910444456334142e7
2020-08-28,central,180.41,197.85,189.13,100,93,78,102,86,89.25,1.2705863239333786e7
2020-08-29,central,169.37,175.43,172.4,94,93,97,99,98,95.5,1.0016866606907148e7
2020-08-30,central,165.09,152.13,158.61,108,92,96,98,103,99.75,9.117272385311004e6
2020-08-31,central,165.12,191.84,178.48000000000002,115,102,81,101,94,98.0,1.3020323425328877e7
2020-09-01,central,163.4,190.02,176.71,111,100,81,101,95,96.75,1.3550914702466045e7
2020-09-02,central,164.6,188.66,176.63,107,98,82,101,92,94.75,1.34738859568702e7
2020-09-03,central,163.55,176.32,169.935,106,98,82,102,86,93.0,1.3319868318079416e7
2020-09-04,central,187.12,221.0,204.06,106,97,82,100,93,94.5,1.3340397985211521e7
2020-09-05,central,171.23,182.99,177.11,100,95,96,98,98,97.25,1.0210249169065943e7
2020-09-06,central,164.33,142.56,153.445,108,93,96,98,100,99.25,9.047137804645771e6
2020-09-07,central,158.57,164.52,161.54500000000002,108,96,82,101,91,94.25,1.2881070039332233e7
2020-09-08,central,157.14,162.53,159.83499999999998,106,96,82,101,91,93.75,1.3466279247936368e7
2020-09-09,central,160.75,173.19,166.97,101,94,84,102,85,91.0,1.3187392090508018e7
2020-09-10,central,143.79,150.86,147.325,105,96,85,100,92,94.5,1.3429316900280425e7
2020-09-11,central,177.94,194.97,186.45499999999998,101,94,84,99,96,93.75,1.3230539947572188e7
2020-09-12,central,165.5,173.01,169.255,97,93,95,98,97,95.5,9.875376903399546e6
2020-09-13,central,154.72,131.08,142.9,102,91,95,98,100,97.0,8.701434466745222e6
2020-09-14,central,156.33,165.69,161.01,110,93,88,99,96,96.75,1.296487554654121e7
2020-09-15,central,155.83,165.91,160.87,106,95,87,99,97,96.25,1.3399646505244752e7
2020-09-16,central,157.98,160.99,159.485,102,93,87,100,90,93.0,1.327908955821799e7
2020-09-17,central,159.53,167.94,163.735,104,94,88,100,94,95.0,1.356204583437622e7
2020-09-18,central,175.54,192.02,183.78,101,91,87,99,95,93.5,1.343058663770943e7
2020-09-19,central,160.82,180.97,170.89499999999998,94,92,96,98,100,95.5,9.996918197210543e6
2020-09-20,central,150.7,138.4,144.55,101,91,95,99,100,96.75,8.739003667832902e6
2020-09-21,central,145.65,151.42,148.535,104,94,84,102,91,93.25,1.2547465137076337e7
2020-09-22,central,142.51,153.95,148.23,99,94,82,103,89,91.0,1.2270502279047865e7
2020-09-23,central,142.36,144.75,143.555,96,93,84,104,85,89.5,1.2928095634460755e7
2020-09-24,central,143.28,141.26,142.26999999999998,96,93,85,104,86,90.0,1.289185830292764e7
2020-09-25,central,149.56,152.18,150.87,90,91,83,104,82,86.5,1.2589092840921722e7
2020-09-26,central,139.39,154.16,146.77499999999998,89,93,98,101,88,92.0,9.646353644160688e6
2020-09-27,central,135.88,124.01,129.945,98,90,96,101,91,93.75,8.59264766436674e6
2020-09-28,central,133.68,135.44,134.56,97,92,84,104,85,89.5,1.3439067687987618e7
2020-09-29,central,134.67,141.31,137.99,97,94,84,104,87,90.5,1.3514320288156584e7
2020-09-30,central,139.4,146.95,143.175,107,102,86,103,88,95.75,1.3874182659603463e7
2020-10-01,central,138.19,146.64,142.415,105,102,87,103,87,95.25,1.4026686477598049e7
2020-10-02,central,154.04,166.68,160.36,101,100,86,103,86,93.25,1.3757416896174993e7
2020-10-03,central,140.64,165.05,152.845,99,101,97,101,92,97.25,1.1295270893224694e7
2020-10-04,central,138.22,128.72,133.47,109,98,94,101,95,99.0,1.0775908896237433e7
2020-10-05,central,132.65,139.83,136.24,107,100,85,103,91,95.75,1.3486098733548457e7
2020-10-06,central,138.72,143.06,140.89,104,101,85,103,91,95.25,1.3852270147722501e7
2020-10-07,central,138.04,147.45,142.745,103,100,86,104,87,94.0,1.3918903781563416e7
2020-10-08,central,139.46,142.3,140.88,102,99,87,104,87,93.75,1.3877338972183216e7
2020-10-09,central,158.95,169.23,164.08999999999997,100,97,85,103,91,93.25,1.3900883474937666e7
2020-10-10,central,146.21,164.61,155.41000000000003,99,99,95,100,100,98.25,1.0445536281177983e7
2020-10-11,central,142.31,130.27,136.29000000000002,108,95,91,100,98,98.0,9.404395845410477e6
2020-10-12,central,149.98,171.81,160.89499999999998,120,102,61,106,80,90.75,1.2167387274261285e7
2020-10-13,central,154.77,172.69,163.73000000000002,117,103,61,105,85,91.5,1.259626045704193e7
2020-10-14,central,157.47,167.1,162.285,115,101,61,106,82,89.75,1.2415332348716099e7
2020-10-15,central,154.65,171.61,163.13,115,102,59,107,81,89.25,1.2309703023908626e7
2020-10-16,central,158.7,183.49,171.095,104,94,56,107,76,82.5,1.2196827802082002e7
2020-10-17,central,140.13,158.36,149.245,98,95,92,100,100,96.25,1.0326048729051156e7
2020-10-18,central,133.52,120.84,127.18,106,95,94,100,99,98.5,9.317519438734766e6
2020-10-19,central,128.3,135.91,132.10500000000002,102,97,87,104,89,93.75,1.3464811909052465e7
2020-10-20,central,133.5,132.86,133.18,102,98,86,104,87,93.25,1.3832773754441805e7
2020-10-21,central,138.27,130.06,134.16500000000002,97,95,88,105,86,91.5,1.3743958344822682e7
2020-10-22,central,136.65,142.41,139.53,99,98,88,104,87,93.0,1.3875113889913753e7
2020-10-23,central,143.72,156.74,150.23000000000002,98,97,88,104,87,92.5,1.389552109662716e7
2020-10-24,central,127.33,150.84,139.085,94,98,96,102,86,93.5,1.0435196885795247e7
2020-10-25,central,123.78,108.76,116.27000000000001,97,93,90,103,82,90.5,8.833697485242259e6
2020-10-26,central,125.85,130.94,128.39499999999998,98,94,86,105,86,91.0,1.286808899505032e7
2020-10-27,central,129.87,122.3,126.08500000000001,94,95,85,105,85,89.75,1.3079778421755696e7
2020-10-28,central,128.38,125.67,127.025,96,95,87,105,82,90.0,1.3241510168097492e7
2020-10-29,central,128.94,131.07,130.005,95,92,87,105,84,89.5,1.3323230811342489e7
2020-10-30,central,140.14,152.03,146.08499999999998,95,95,86,105,83,89.75,1.3233680763049947e7
2020-10-31,central,122.03,155.43,138.73000000000002,93,97,95,103,85,92.5,1.0092611061536897e7
2020-11-01,central,120.8,113.24,117.02,100,91,90,102,83,91.0,8.878479985154927e6
2020-11-02,central,119.93,124.77,122.35,96,91,85,106,82,88.5,1.2596888868718354e7
2020-11-03,central,122.28,134.14,128.20999999999998,98,95,85,105,84,90.5,1.3204550895784153e7
2020-11-04,central,118.85,124.4,121.625,94,92,86,106,79,87.75,1.3237010646191267e7
2020-11-05,central,119.4,126.29,122.845,96,94,87,106,79,89.0,1.3187859633298434e7
2020-11-06,central,124.57,157.07,140.82,94,93,86,106,81,88.5,1.3376284861228291e7
2020-11-07,central,108.91,143.09,126.0,92,93,92,104,79,89.0,1.0022997832993906e7
2020-11-08,central,112.24,113.12,112.68,98,91,90,102,83,90.5,8.998747559081718e6
2020-11-09,central,109.89,117.45,113.67,98,94,86,106,81,89.75,1.273758686688797e7
2020-11-10,central,110.96,118.75,114.85499999999999,95,95,85,105,82,89.25,1.3250374670500686e7
2020-11-11,central,113.35,122.36,117.85499999999999,94,94,87,106,79,88.5,1.3222182507368702e7
2020-11-12,central,115.78,125.37,120.575,95,93,87,106,79,88.5,1.3285822477190316e7
2020-11-13,central,122.99,151.93,137.46,95,94,86,106,80,88.75,1.3311922417270303e7
2020-11-14,central,111.33,149.13,130.23,94,94,93,103,78,89.75,1.0128347045526274e7
2020-11-15,central,109.2,107.82,108.50999999999999,99,91,87,103,80,89.25,8.820478698880047e6
2020-11-16,central,109.43,120.49,114.96000000000001,97,92,86,106,80,88.75,1.2703617860279482e7
2020-11-17,central,114.77,122.09,118.43,95,94,86,106,79,88.5,1.3364051350458922e7
2020-11-18,central,114.44,122.26,118.35,94,93,88,106,78,88.25,1.327738476011765e7
2020-11-19,central,113.95,114.98,114.465,96,93,88,106,77,88.5,1.3361696021676982e7
2020-11-20,central,125.93,148.84,137.385,97,94,87,105,80,89.5,1.3552375303555194e7
2020-11-21,central,111.21,136.49,123.85,93,94,90,104,73,87.5,9.8480425926327e6
2020-11-22,central,108.62,100.67,104.64500000000001,101,92,89,103,77,89.75,8.800741696242249e6
2020-11-23,central,109.63,111.5,110.565,100,94,87,105,80,90.25,1.3040682505162962e7
2020-11-24,central,112.6,116.25,114.425,98,96,87,106,81,90.5,1.3243981737250319e7
2020-11-25,central,113.23,122.65,117.94,98,96,88,105,79,90.25,1.1973619556054942e7
2020-11-26,central,116.21,127.26,121.735,104,99,89,105,80,93.0,1.2221154405454952e7
2020-11-27,central,124.0,153.5,138.75,111,101,88,104,82,95.5,1.2499447754428942e7
2020-11-28,central,108.73,134.64,121.685,100,102,95,103,77,93.5,9.515279417747958e6
2020-11-29,central,103.41,93.59,98.5,107,104,92,102,77,95.0,8.638263873811506e6
2020-11-30,central,113.3,116.98,115.14,109,103,87,105,80,94.75,1.1906456383383794e7
2020-12-01,central,117.2,124.72,120.96000000000001,105,105,87,105,83,95.0,1.2132761503267433e7
2020-12-02,central,116.35,126.53,121.44,101,102,89,105,78,92.5,1.2218834853850901e7
2020-12-03,central,116.47,123.56,120.015,101,101,89,106,79,92.5,1.1980743336201074e7
2020-12-04,central,128.12,151.61,139.865,99,98,87,105,79,90.75,1.225842797361239e7
2020-12-05,central,112.18,150.21,131.195,99,100,93,103,80,93.0,9.475263002396744e6
2020-12-06,central,107.14,99.15,103.14500000000001,103,98,90,103,74,91.25,8.29158555760731e6
2020-12-07,central,110.91,115.59,113.25,102,97,85,106,78,90.5,1.1486477855140025e7
2020-12-08,central,111.38,125.01,118.195,104,102,86,106,80,93.0,1.1804895334747093e7
2020-12-09,central,108.2,116.41,112.305,94,99,80,108,69,85.5,1.1348057976444932e7
2020-12-10,central,108.55,111.94,110.245,96,100,80,108,69,86.25,1.1331764957804449e7
2020-12-11,central,106.13,116.38,111.255,88,94,78,109,66,81.5,1.1267301521300482e7
2020-12-12,central,91.23,104.73,97.98,80,100,84,106,65,82.25,8.776721996193625e6
2020-12-13,central,91.07,84.77,87.91999999999999,89,96,84,105,66,83.75,8.041610770662298e6
2020-12-14,central,102.95,105.44,104.195,91,95,66,111,60,78.0,1.0261382071447976e7
2020-12-15,central,104.94,113.69,109.315,92,101,66,111,63,80.5,1.0534395489059608e7
2020-12-16,central,106.33,120.23,113.28,95,102,67,111,63,81.75,1.0846079004290689e7
2020-12-17,central,107.56,114.97,111.265,95,104,68,112,63,82.5,1.0884131833801748e7
2020-12-18,central,107.69,117.77,112.72999999999999,85,93,68,112,60,76.5,1.0897031325895326e7
2020-12-19,central,89.86,101.05,95.455,79,99,87,106,69,83.5,8.873390571224466e6
2020-12-20,central,88.45,84.85,86.65,88,94,86,105,64,83.0,8.017307944386205e6
2020-12-21,central,108.88,109.85,109.365,102,108,52,113,60,80.5,1.0096867243722267e7
2020-12-22,central,109.48,106.77,108.125,102,118,49,112,62,82.75,1.0282297028943844e7
2020-12-23,central,91.87,86.16,89.015,100,125,37,114,59,80.25,9.762452276439717e6
2020-12-24,central,49.54,37.81,43.675,18,39,13,115,34,26.0,7.572638154072192e6
2020-12-25,central,58.95,55.13,57.040000000000006,16,32,12,121,32,23.0,7.177410313532808e6
2020-12-26,central,70.53,60.93,65.73,20,50,61,107,54,46.25,4.157694438532931e6
2020-12-27,central,73.08,57.13,65.105,55,78,74,107,54,65.25,4.162672250263332e6
2020-12-28,central,89.41,85.2,87.305,67,92,29,119,47,58.75,7.796317066799488e6
2020-12-29,central,90.3,86.03,88.16499999999999,69,102,29,119,47,61.75,7.7658594916489925e6
2020-12-30,central,93.74,96.69,95.215,89,130,29,118,52,75.0,7.957029582130635e6
2020-12-31,central,79.72,118.22,98.97,47,78,17,120,40,45.5,7.562336036803473e6
2021-01-01,central,56.99,64.87,60.93000000000001,21,25,12,122,33,22.75,6.666591250067854e6
2021-01-02,central,73.94,78.94,76.44,48,79,74,110,55,64.0,7.0258658574224785e6
2021-01-03,central,80.95,86.74,83.845,59,79,77,109,51,66.5,6.866250134808883e6
2021-01-04,central,85.36,97.2,91.28,65,87,62,114,51,66.25,9.371069123145415e6
2021-01-05,central,84.1,93.2,88.65,61,88,60,115,52,65.25,9.534965336670257e6
2021-01-06,central,83.68,92.84,88.26,57,81,61,116,51,62.5,9.338033776345186e6
2021-01-07,central,84.19,91.29,87.74000000000001,58,82,61,116,51,63.0,9.453280169440579e6
2021-01-08,central,86.38,97.11,91.745,55,79,61,116,47,60.5,9.574180129718497e6
2021-01-09,central,80.56,97.37,88.965,49,81,79,109,52,65.25,7.584629551691512e6
2021-01-10,central,84.26,91.96,88.11,60,77,79,108,51,66.75,7.132679123434401e6
2021-01-11,central,88.39,90.72,89.555,61,80,60,115,50,62.75,9.314029809458653e6
2021-01-12,central,87.76,97.46,92.61,61,84,60,114,54,64.75,9.610452709585316e6
2021-01-13,central,89.33,92.12,90.725,58,80,61,115,50,62.25,9.576022717385897e6
2021-01-14,central,90.28,97.33,93.805,59,82,61,115,52,63.5,9.657845312341766e6
2021-01-15,central,91.46,103.18,97.32,56,80,60,115,50,61.5,9.725912853724197e6
2021-01-16,central,84.66,101.17,92.91499999999999,50,81,78,108,58,66.75,7.942306839723842e6
2021-01-17,central,87.14,93.84,90.49000000000001,62,78,79,107,56,68.75,7.261741515144622e6
2021-01-18,central,91.93,102.24,97.08500000000001,62,79,60,114,53,63.5,9.405607138503887e6
2021-01-19,central,93.58,100.73,97.155,61,83,59,114,54,64.25,8.165762908460857e6
2021-01-20,central,93.37,96.68,95.025,58,80,60,115,50,62.0,9.144182750295501e6
2021-01-21,central,93.69,101.18,97.435,59,80,61,115,51,62.75,9.53373614043915e6
2021-01-22,central,96.89,101.95,99.42,57,81,60,115,50,62.0,9.697868575061562e6
2021-01-23,central,90.79,107.0,98.89500000000001,52,83,80,108,57,68.0,7.882871520927866e6
2021-01-24,central,92.48,99.78,96.13,63,80,81,106,59,70.75,7.395207370264858e6
2021-01-25,central,94.57,108.95,101.75999999999999,64,82,61,113,54,65.25,9.548549152365362e6
2021-01-26,central,98.22,113.98,106.1,63,84,61,113,58,66.5,9.864560400152247e6
2021-01-27,central,94.28,100.73,97.505,59,80,62,114,53,63.5,9.687276048201215e6
2021-01-28,central,97.7,109.16,103.43,63,85,62,113,57,66.75,1.0080021435301404e7
2021-01-29,central,101.57,110.72,106.145,64,89,62,113,55,67.5,1.0197741965219151e7
2021-01-30,central,95.3,109.89,102.595,56,88,83,107,62,72.25,8.272244607475426e6
2021-01-31,central,94.49,109.72,102.10499999999999,68,85,83,105,65,75.25,8.145362474463614e6
2021-02-01,central,96.31,111.25,103.78,67,86,62,113,57,68.0,9.873523269965874e6
2021-02-02,central,98.09,114.39,106.24000000000001,65,88,62,113,56,67.75,1.0020736450943071e7
2021-02-03,central,96.28,105.81,101.045,62,86,63,114,54,66.25,9.938956514956089e6
2021-02-04,central,97.28,108.58,102.93,63,87,63,114,55,67.0,1.004838140477224e7
2021-02-05,central,100.55,110.75,105.65,61,86,62,114,53,65.5,9.493272426107433e6
2021-02-06,central,94.43,106.77,100.6,55,88,83,107,60,71.5,8.001786538768491e6
2021-02-07,central,93.77,96.31,95.03999999999999,64,83,81,106,59,71.75,6.931017485630594e6
2021-02-08,central,94.72,102.74,98.72999999999999,65,84,63,113,54,66.5,9.337680783799026e6
2021-02-09,central,94.57,102.63,98.6,64,87,64,114,57,68.0,9.526478567319885e6
2021-02-10,central,97.5,109.1,103.3,65,89,65,113,58,69.25,9.745363977034653e6
2021-02-11,central,97.64,103.85,100.745,65,90,66,114,57,69.5,9.826656051121073e6
2021-02-12,central,106.68,121.29,113.98500000000001,64,89,66,113,57,69.0,9.948956804722138e6
2021-02-13,central,103.75,117.73,110.74000000000001,58,92,85,106,67,75.5,7.996470602260981e6
2021-02-14,central,102.84,108.6,105.72,75,91,87,104,69,80.5,7.558782662293622e6
2021-02-15,central,101.36,111.08,106.22,68,88,55,113,56,66.75,9.084207399591304e6
2021-02-16,central,105.42,112.73,109.075,65,89,55,113,56,66.25,9.172335228428433e6
2021-02-17,central,111.62,122.01,116.815,67,91,57,113,57,68.0,9.22264737077843e6
2021-02-18,central,111.78,116.0,113.89,66,92,54,114,55,66.75,9.181367871624194e6
2021-02-19,central,113.25,127.8,120.525,63,88,53,113,55,64.75,9.234474569434218e6
2021-02-20,central,102.81,125.36,114.08500000000001,56,88,86,106,66,74.0,7.691778667819914e6
2021-02-21,central,104.49,118.14,111.315,70,89,89,104,72,80.0,7.465288600631781e6
2021-02-22,central,103.56,123.08,113.32,70,90,67,112,62,72.25,9.760364805085799e6
2021-02-23,central,103.78,122.46,113.12,67,91,67,112,61,71.5,9.58552750441446e6
2021-02-24,central,105.29,123.17,114.23,65,90,69,112,60,71.0,1.0097967299227118e7
2021-02-25,central,106.19,118.04,112.11500000000001,67,93,70,112,62,73.0,1.0297731396563834e7
2021-02-26,central,116.93,136.49,126.71000000000001,69,96,69,112,62,74.0,1.0326128339890912e7
2021-02-27,central,107.85,139.47,123.66,62,98,93,105,72,81.25,8.264849934850466e6
2021-02-28,central,108.55,123.5,116.025,77,92,93,104,74,84.0,7.734347196889561e6
2021-03-01,central,112.86,136.95,124.905,95,96,69,110,69,82.25,1.036708399392929e7
2020-06-01,denmark,130.81,112.37,121.59,69,84,23,113,65,60.25,3.877827126166315e7
2020-06-02,denmark,129.2,119.83,124.51499999999999,115,122,81,103,86,101.0,5.0566551717519365e7
2020-06-03,denmark,129.04,119.07,124.05499999999999,105,109,81,105,83,94.5,4.8393056977002054e7
2020-06-04,denmark,130.41,112.55,121.47999999999999,110,117,80,104,82,97.25,5.047167622259161e7
2020-06-05,denmark,123.57,113.12,118.345,63,75,37,115,60,58.75,4.1570121229295924e7
2020-06-06,denmark,119.95,114.2,117.075,99,114,104,103,77,98.5,4.04716477145177e7
2020-06-07,denmark,122.41,98.14,110.275,100,95,106,101,79,95.0,3.68637969473013e7
2020-06-08,denmark,126.87,113.47,120.17,105,102,81,105,79,91.75,4.856766550825681e7
2020-06-09,denmark,130.47,116.42,123.445,104,104,82,104,82,93.0,5.854250957808073e7
2020-06-10,denmark,133.62,122.15,127.885,102,102,82,105,81,91.75,5.303123185332772e7
2020-06-11,denmark,135.67,120.1,127.88499999999999,104,104,81,105,79,92.0,5.0901126426246464e7
2020-06-12,denmark,144.15,135.95,140.05,99,100,82,104,79,90.0,5.2625242736885935e7
2020-06-13,denmark,133.6,131.01,132.305,94,100,110,100,86,97.5,4.304373993838966e7
2020-06-14,denmark,133.5,109.02,121.25999999999999,107,98,113,99,87,101.25,4.097392722776871e7
2020-06-15,denmark,139.05,127.99,133.52,111,105,82,103,86,96.0,5.113861116077008e7
2020-06-16,denmark,144.59,131.45,138.01999999999998,111,108,83,102,88,97.5,5.217972937527027e7
2020-06-17,denmark,147.37,135.26,141.315,108,105,83,103,88,96.0,5.208270831707156e7
2020-06-18,denmark,147.93,132.96,140.445,109,105,82,102,84,95.0,5.209995523096837e7
2020-06-19,denmark,153.01,137.3,145.155,99,100,81,103,80,90.0,5.1078740338392876e7
2020-06-20,denmark,140.69,126.45,133.57,93,101,106,100,84,96.0,4.07472861381128e7
2020-06-21,denmark,140.27,107.49,123.88,106,98,108,99,84,99.0,3.859097265477751e7
2020-06-22,denmark,148.75,133.15,140.95,114,105,79,103,84,95.5,5.033503516935333e7
2020-06-23,denmark,153.93,141.36,147.645,113,108,81,100,90,98.0,5.275222128435573e7
2020-06-24,denmark,161.63,151.16,156.39499999999998,110,104,82,102,90,96.5,5.328488869793449e7
2020-06-25,denmark,162.65,148.77,155.71,112,108,81,101,89,97.5,5.449750734258662e7
2020-06-26,denmark,172.59,159.24,165.91500000000002,101,100,81,100,86,92.0,5.4443663324522264e7
2020-06-27,denmark,167.11,150.2,158.655,94,101,105,96,101,100.25,4.457167868093015e7
2020-06-28,denmark,155.89,119.42,137.655,103,98,103,99,85,97.25,3.874836981886182e7
2020-06-29,denmark,162.66,147.18,154.92000000000002,115,104,71,104,83,93.25,4.914385893741053e7
2020-06-30,denmark,171.0,146.28,158.64,123,113,71,104,83,97.5,4.9743973234405994e7
2020-07-01,denmark,175.7,162.24,168.97,120,107,71,103,86,96.0,5.086955109803233e7
2020-07-02,denmark,173.45,163.64,168.545,120,108,69,103,85,95.5,3.552980099288309e7
2020-07-03,denmark,177.51,157.67,167.58999999999997,106,99,68,103,82,88.75,5.276639370949631e7
2020-07-04,denmark,181.48,137.62,159.55,94,98,95,99,89,94.0,4.109635613667037e7
2020-07-05,denmark,162.26,121.88,142.07,109,97,96,100,85,96.75,3.700152024794122e7
2020-07-06,denmark,174.58,154.51,164.54500000000002,122,105,58,106,79,91.0,4.782755923299241e7
2020-07-07,denmark,178.71,166.11,172.41000000000003,123,106,59,105,82,92.5,4.917053409400976e7
2020-07-08,denmark,182.82,173.3,178.06,122,103,60,104,84,92.25,5.029713987559888e7
2020-07-09,denmark,178.11,169.35,173.73000000000002,119,103,60,104,84,91.5,5.1064784151818715e7
2020-07-10,denmark,183.11,162.42,172.765,103,96,59,105,76,83.5,4.936500799747278e7
2020-07-11,denmark,198.91,170.6,184.755,100,99,97,97,102,99.5,4.19430576443397e7
2020-07-12,denmark,172.33,141.54,156.935,112,97,95,98,93,99.25,3.803573007056715e7
