date,region,rw,population,inference,cases,hospit,deaths,cases_smoothed,hospit_smoothed,deaths_smoothed,cases_per_100000,hospit_per_100000,deaths_per_100000,cases_incidence,hospit_incidence,deaths_incidence,cumulative_cases,cumulative_hospit,cumulative_deaths
2020-09-20,capital,52,1855084,false,227,13,2,275.0,9.428571428571429,1.1428571428571428,12.2366426533785,0.7007768920437025,0.10781182954518502,96.76111701680355,3.3960726306733284,0.32343548863555505,12579,1557,369
2020-09-21,capital,53,1855084,false,298,10,1,271.2857142857143,10.428571428571429,1.2857142857142858,16.063962602232568,0.539059147725925,0.05390591477259251,100.85796653952059,3.5577903749911055,0.3773414034081476,12877,1567,370
2020-09-22,capital,54,1855084,false,301,9,1,263.7142857142857,10.857142857142858,1.4285714285714286,16.225680346550345,0.48515323295333257,0.05390591477259251,104.14622734064872,3.5577903749911055,0.3773414034081476,13178,1576,371
2020-09-23,capital,55,1855084,false,299,12,1,256.57142857142856,10.142857142857142,1.1428571428571428,16.11786851700516,0.6468709772711101,0.05390591477259251,103.76888593724058,3.5577903749911055,0.4312473181807401,13477,1588,372
2020-09-24,capital,56,1855084,false,286,10,1,250.14285714285714,9.714285714285714,0.8571428571428571,15.417091624961456,0.539059147725925,0.05390591477259251,102.36733215315317,3.935131778399253,0.48515323295333257,13763,1598,373
2020-09-25,capital,57,1855084,false,207,12,1,237.85714285714286,10.142857142857142,0.8571428571428571,11.15852435792665,0.6468709772711101,0.05390591477259251,99.51031867020576,4.09684952271703,0.539059147725925,13970,1610,374
2020-09-26,capital,58,1855084,false,178,5,1,222.0,9.714285714285714,0.7142857142857143,9.595252829521467,0.2695295738629625,0.05390591477259251,96.81502293157615,3.827319948854068,0.4312473181807401,14148,1615,375
2020-09-27,capital,59,1855084,false,182,10,0,204.28571428571428,9.142857142857142,0.5714285714285714,9.810876488611838,0.539059147725925,0.0,94.38925676680948,3.665602204536291,0.32343548863555505,14330,1625,375
2020-09-28,capital,60,1855084,false,212,13,1,186.85714285714286,8.714285714285714,0.42857142857142855,11.428053931789611,0.7007768920437025,0.05390591477259251,89.75334809636652,3.827319948854068,0.32343548863555505,14542,1638,376
2020-09-29,capital,61,1855084,false,190,6,0,177.42857142857142,7.857142857142857,0.5714285714285714,10.242123806792577,0.32343548863555505,0.0,83.76979155660875,3.665602204536291,0.2695295738629625,14732,1644,376
2020-09-30,capital,62,1855084,false,175,8,0,172.85714285714286,8.428571428571429,0.7142857142857143,9.433535085203689,0.4312473181807401,0.0,77.08545812480729,3.4499785454459206,0.21562365909037004,14907,1652,376
2020-10-01,capital,63,1855084,false,164,7,0,167.71428571428572,8.571428571428571,0.8571428571428571,8.84057002270517,0.3773414034081476,0.0,70.508936522551,3.2882608011281427,0.16171774431777752,15071,1659,376
2020-10-02,capital,64,1855084,false,141,6,2,160.42857142857142,8.857142857142858,0.8571428571428571,7.600733982935543,0.32343548863555505,0.10781182954518502,66.9511461475599,2.964825312492588,0.21562365909037004,15212,1665,378
2020-10-03,capital,65,1855084,false,146,9,2,161.0,9.0,0.8571428571428571,7.870263556798506,0.48515323295333257,0.10781182954518502,65.22615687483693,3.180448971582958,0.2695295738629625,15358,1674,380
2020-10-04,capital,66,1855084,false,146,11,1,158.57142857142858,9.142857142857142,0.8571428571428571,7.870263556798506,0.5929650624985177,0.05390591477259251,63.2855439430236,3.23435488635555,0.32343548863555505,15504,1685,381
2020-10-05,capital,67,1855084,false,161,15,1,157.0,8.571428571428571,1.0,8.678852278387394,0.8085887215888875,0.05390591477259251,60.53634228962139,3.3421667159007358,0.32343548863555505,15665,1700,382
2020-10-06,capital,68,1855084,false,194,7,0,158.42857142857142,8.142857142857142,0.8571428571428571,10.457747465882946,0.3773414034081476,0.0,60.75196594871175,3.3960726306733284,0.32343548863555505,15859,1707,382
2020-10-07,capital,69,1855084,false,158,9,0,153.0,7.571428571428571,1.0,8.517134534069616,0.48515323295333257,0.0,59.83556539757768,3.4499785454459206,0.32343548863555505,16017,1716,382
2020-10-08,capital,70,1855084,false,153,3,1,146.14285714285714,6.857142857142857,1.0,8.247604960206655,0.16171774431777752,0.05390591477259251,59.242600335079175,3.23435488635555,0.3773414034081476,16170,1719,383
2020-10-09,capital,71,1855084,false,151,3,1,143.42857142857142,6.428571428571429,1.2857142857142858,8.139793130661468,0.16171774431777752,0.05390591477259251,59.78165948280509,3.0726371420377725,0.32343548863555505,16321,1722,384
2020-10-10,capital,72,1855084,false,108,5,3,138.14285714285714,6.571428571428571,1.2857142857142858,5.821838795439991,0.2695295738629625,0.16171774431777752,57.73323472144658,2.8570134829474028,0.3773414034081476,16429,1727,387
2020-10-11,capital,73,1855084,false,98,6,1,144.28571428571428,6.714285714285714,1.4285714285714286,5.282779647714066,0.32343548863555505,0.05390591477259251,55.14575081236214,2.5874839090844404,0.3773414034081476,16527,1733,388
2020-10-12,capital,74,1855084,false,142,12,3,148.28571428571428,7.857142857142857,1.2857142857142858,7.654639897708136,0.6468709772711101,0.16171774431777752,54.12153843168287,2.425766164766663,0.48515323295333257,16669,1745,391
2020-10-13,capital,75,1855084,false,157,8,0,153.42857142857142,8.571428571428571,1.1428571428571428,8.463228619297023,0.4312473181807401,0.0,52.12701958509695,2.4796720795392555,0.48515323295333257,16826,1753,391
2020-10-14,capital,76,1855084,false,201,10,1,169.0,9.0,0.7142857142857143,10.835088869291095,0.539059147725925,0.05390591477259251,54.44497392031844,2.5335779943118477,0.539059147725925,17027,1763,392
2020-10-15,capital,77,1855084,false,181,11,0,187.28571428571428,9.571428571428571,0.7142857142857143,9.756970573839244,0.5929650624985177,0.0,55.95433953395103,2.964825312492588,0.48515323295333257,17208,1774,392
2020-10-16,capital,78,1855084,false,187,8,0,208.85714285714286,9.285714285714286,0.42857142857142855,10.080406062474799,0.4312473181807401,0.0,57.894952465764355,3.23435488635555,0.4312473181807401,17395,1782,392
2020-10-17,capital,79,1855084,false,217,8,0,231.85714285714286,9.571428571428571,0.7142857142857143,11.697583505652574,0.4312473181807401,0.0,63.770697175976935,3.3960726306733284,0.2695295738629625,17612,1790,392
2020-10-18,capital,80,1855084,false,226,10,1,250.28571428571428,10.0,0.8571428571428571,12.182736738605907,0.539059147725925,0.05390591477259251,70.67065426686878,3.611696289763698,0.2695295738629625,17838,1800,393
2020-10-19,capital,81,1855084,false,293,10,1,282.57142857142856,10.142857142857142,1.2857142857142858,15.794433028369603,0.539059147725925,0.05390591477259251,78.81044739753024,3.5038844602185133,0.16171774431777752,18131,1810,394
2020-10-20,capital,82,1855084,false,318,10,2,308.7142857142857,10.571428571428571,1.5714285714285714,17.14208089768442,0.539059147725925,0.10781182954518502,87.48929967591765,3.611696289763698,0.2695295738629625,18449,1820,396
2020-10-21,capital,83,1855084,false,330,13,2,332.7142857142857,11.0,1.8571428571428572,17.78895187495553,0.7007768920437025,0.10781182954518502,94.44316268158208,3.7734140340814757,0.32343548863555505,18779,1833,398
2020-10-22,capital,84,1855084,false,407,12,3,363.14285714285717,11.428571428571429,2.0,21.93970731244515,0.6468709772711101,0.16171774431777752,106.62589942018798,3.827319948854068,0.48515323295333257,19186,1845,401
2020-10-23,capital,85,1855084,false,370,11,2,385.0,11.714285714285714,1.8571428571428572,19.94518846585923,0.5929650624985177,0.10781182954518502,116.4906818235724,3.9890376931718454,0.5929650624985177,19556,1856,403
2020-10-24,capital,86,1855084,false,385,11,2,421.42857142857144,12.571428571428571,1.8571428571428572,20.753777187448115,0.5929650624985177,0.10781182954518502,125.54687550536795,4.150755437489623,0.7007768920437025,19941,1867,405
2020-10-25,capital,87,1855084,false,439,13,2,449.85714285714283,12.428571428571429,1.8571428571428572,23.66469658516811,0.7007768920437025,0.10781182954518502,137.02883535193016,4.3124731818074,0.7546828068162952,20380,1880,407
2020-10-26,capital,88,1855084,false,446,12,0,457.2857142857143,13.285714285714286,1.4285714285714286,24.042037988576258,0.6468709772711101,0.0,145.27644031213683,4.420285011352585,0.7007768920437025,20826,1892,407
2020-10-27,capital,89,1855084,false,573,16,2,475.0,13.285714285714286,1.2857142857142858,30.888089164695508,0.8624946363614802,0.10781182954518502,159.0224485791479,4.743720499988141,0.7007768920437025,21399,1908,409
2020-10-28,capital,90,1855084,false,529,12,2,492.0,14.714285714285714,1.2857142857142858,28.516228914701436,0.6468709772711101,0.10781182954518502,169.7497256188938,4.689814585215548,0.7007768920437025,21928,1920,411
2020-10-29,capital,91,1855084,false,459,18,0,495.57142857142856,15.0,1.0,24.742814880619964,0.9703064659066651,0.0,172.55283318706861,5.013250073851103,0.539059147725925,22387,1938,411
2020-10-30,capital,92,1855084,false,494,11,1,518.1428571428571,16.285714285714285,1.4285714285714286,26.629521897660698,0.5929650624985177,0.05390591477259251,179.23716661887008,5.013250073851103,0.48515323295333257,22881,1949,412
2020-10-31,capital,93,1855084,false,504,21,2,519.0,17.0,1.2857142857142858,27.168581045386627,1.1320242102244427,0.10781182954518502,185.6519704768086,5.552309221577028,0.48515323295333257,23385,1970,414
2020-11-01,capital,94,1855084,false,464,15,0,526.2857142857143,18.428571428571427,1.4285714285714286,25.01234445448292,0.8085887215888875,0.0,186.9996183461234,5.660121051122213,0.3773414034081476,23849,1985,414
2020-11-02,capital,95,1855084,false,604,21,3,528.1428571428571,18.142857142857142,1.4285714285714286,32.55917252264587,1.1320242102244427,0.16171774431777752,195.51675288019305,6.145274284075545,0.539059147725925,24453,2006,417
2020-11-03,capital,96,1855084,false,579,21,1,523.7142857142857,18.571428571428573,1.2857142857142858,31.21152465333106,1.1320242102244427,0.05390591477259251,195.8401883688286,6.414803857938509,0.48515323295333257,25032,2027,418
2020-11-04,capital,97,1855084,false,580,22,3,506.7142857142857,17.285714285714285,1.0,31.265430568103657,1.1859301249970353,0.16171774431777752,198.58939002223084,6.9538630056644335,0.539059147725925,25612,2049,421
2020-11-05,capital,98,1855084,false,472,16,0,490.7142857142857,17.142857142857142,1.1428571428571428,25.443591772663662,0.8624946363614802,0.0,199.29016691427452,6.846051176119248,0.539059147725925,26084,2065,421
2020-11-06,capital,99,1855084,false,463,14,0,473.57142857142856,17.714285714285715,1.0,24.95843853971033,0.7546828068162952,0.0,197.6190835563241,7.007768920437027,0.48515323295333257,26547,2079,421
2020-11-07,capital,100,1855084,false,385,12,0,461.42857142857144,16.857142857142858,1.0,20.753777187448115,0.6468709772711101,0.0,191.20427969838562,6.522615687483693,0.3773414034081476,26932,2091,421
2020-11-08,capital,101,1855084,false,352,14,1,441.57142857142856,17.428571428571427,0.7142857142857143,18.974881999952565,0.7546828068162952,0.05390591477259251,185.16681724385526,6.4687097727111,0.4312473181807401,27284,2105,422
2020-11-09,capital,102,1855084,false,484,25,2,442.0,17.142857142857142,0.7142857142857143,26.090462749934773,1.3476478693148126,0.10781182954518502,178.69810747114417,6.6843334318014715,0.3773414034081476,27768,2130,424
2020-11-10,capital,103,1855084,false,494,15,1,450.0,17.714285714285715,0.7142857142857143,26.629521897660698,0.8085887215888875,0.05390591477259251,174.1161047154738,6.360897943165916,0.3773414034081476,28262,2145,425
2020-11-11,capital,104,1855084,false,441,26,1,462.0,18.285714285714285,0.7142857142857143,23.772508414713297,1.401553784087405,0.05390591477259251,166.62318256208346,6.576521602256285,0.2695295738629625,28703,2171,426
2020-11-12,capital,105,1855084,false,475,14,0,476.2857142857143,19.0,1.0,25.605309516981443,0.7546828068162952,0.0,166.78490030640123,6.4687097727111,0.2695295738629625,29178,2185,426
2020-11-13,capital,106,1855084,false,519,18,0,485.7142857142857,19.142857142857142,1.1428571428571428,27.977169766975514,0.9703064659066651,0.0,169.80363153366642,6.6843334318014715,0.2695295738629625,29697,2203,426
2020-11-14,capital,107,1855084,false,469,16,0,499.14285714285717,21.0,1.0,25.281874028345886,0.8624946363614802,0.0,174.33172837456416,6.899957090891841,0.2695295738629625,30166,2219,426
2020-11-15,capital,108,1855084,false,452,19,3,520.5714285714286,20.0,1.2857142857142858,24.365473477211815,1.0242123806792576,0.16171774431777752,179.72231985182344,7.169486664754803,0.3773414034081476,30618,2238,429
2020-11-16,capital,109,1855084,false,550,26,3,534.5714285714286,20.0,1.5714285714285714,29.64825312492588,1.401553784087405,0.16171774431777752,183.28011022681454,7.223392579527396,0.4312473181807401,31168,2264,432
2020-11-17,capital,110,1855084,false,588,28,0,539.0,19.714285714285715,2.0,31.696677886284398,1.5093656136325904,0.0,188.34726621543822,7.9241694715710995,0.3773414034081476,31756,2292,432
2020-11-18,capital,111,1855084,false,591,19,3,545.4285714285714,19.285714285714285,2.0,31.85839563060217,1.0242123806792576,0.16171774431777752,196.4331534313271,7.546828068162951,0.48515323295333257,32347,2311,435
2020-11-19,capital,112,1855084,false,573,14,2,554.4285714285714,19.857142857142858,1.8571428571428572,30.888089164695508,0.7546828068162952,0.10781182954518502,201.71593307904118,7.546828068162951,0.5929650624985177,32920,2325,437
2020-11-20,capital,113,1855084,false,550,16,3,560.2857142857143,19.285714285714285,1.7142857142857142,29.64825312492588,0.8624946363614802,0.16171774431777752,203.38701643699153,7.439016238617766,0.7546828068162952,33470,2341,440
2020-11-21,capital,114,1855084,false,514,13,0,572.4285714285714,17.285714285714285,1.8571428571428572,27.70764019311255,0.7007768920437025,0.0,205.8127826017582,7.2772984942999885,0.7546828068162952,33984,2354,440
2020-11-22,capital,115,1855084,false,515,23,2,583.4285714285714,17.428571428571427,2.0,27.76154610788514,1.2398360397696278,0.10781182954518502,209.20885523243155,7.492922153390358,0.7007768920437025,34499,2377,442
2020-11-23,capital,116,1855084,false,591,22,2,590.0,18.285714285714285,2.142857142857143,31.85839563060217,1.1859301249970353,0.10781182954518502,211.41899773810783,7.2772984942999885,0.6468709772711101,35090,2399,444
2020-11-24,capital,117,1855084,false,673,14,1,610.4285714285714,18.285714285714285,2.2857142857142856,36.27868064195476,0.7546828068162952,0.05390591477259251,216.00100049377818,6.522615687483693,0.7007768920437025,35763,2413,445
2020-11-25,capital,118,1855084,false,668,20,4,626.7142857142857,17.714285714285715,2.5714285714285716,36.009151068091796,1.07811829545185,0.21562365909037004,220.1517559312678,6.576521602256285,0.7546828068162952,36431,2433,449
2020-11-26,capital,119,1855084,false,619,20,3,649.4285714285714,16.714285714285715,2.857142857142857,33.367761244234764,1.07811829545185,0.16171774431777752,222.63142801080704,6.899957090891841,0.8085887215888875,37050,2453,452
2020-11-27,capital,120,1855084,false,693,16,4,673.7142857142857,17.285714285714285,3.142857142857143,37.35679893740661,0.8624946363614802,0.21562365909037004,230.33997382328778,6.899957090891841,0.8624946363614802,37743,2469,456
2020-11-28,capital,121,1855084,false,628,9,2,714.4285714285714,18.285714285714285,3.7142857142857144,33.852914477188094,0.48515323295333257,0.10781182954518502,236.48524810736333,6.6843334318014715,0.9703064659066651,38371,2478,458
2020-11-29,capital,122,1855084,false,674,16,4,765.5714285714286,18.857142857142858,3.4285714285714284,36.33258655672735,0.8624946363614802,0.21562365909037004,245.05628855620554,6.306992028393323,1.07811829545185,39045,2494,462
2020-11-30,capital,123,1855084,false,761,26,4,823.4285714285714,20.571428571428573,3.5714285714285716,41.0224011419429,1.401553784087405,0.21562365909037004,254.2202940675463,6.522615687483693,1.1859301249970353,39806,2520,466
2020-12-01,capital,124,1855084,false,958,21,5,875.5714285714286,22.0,3.4285714285714284,51.641866352143616,1.1320242102244427,0.2695295738629625,269.58347977773514,6.899957090891841,1.401553784087405,40764,2541,471
2020-12-02,capital,125,1855084,false,1026,24,2,925.0,25.857142857142858,3.857142857142857,55.307468556679915,1.2937419545422202,0.10781182954518502,288.88179726632325,7.115580749982211,1.2937419545422202,41790,2565,473
2020-12-03,capital,126,1855084,false,1024,32,4,987.7142857142857,29.571428571428573,4.571428571428571,55.19965672713473,1.7249892727229603,0.21562365909037004,310.71369274922324,7.762451727253321,1.3476478693148126,42814,2597,477
2020-12-04,capital,127,1855084,false,1058,26,3,1095.142857142857,34.0,4.571428571428571,57.03245782940287,1.401553784087405,0.16171774431777752,330.3893516412195,8.301510874979247,1.2937419545422202,43872,2623,480
2020-12-05,capital,128,1855084,false,974,36,5,1196.7142857142858,36.57142857142857,4.142857142857143,52.5043609885051,1.9406129318133303,0.2695295738629625,349.04079815253647,9.756970573839244,1.4554596988599977,44846,2659,485
2020-12-06,capital,129,1855084,false,1113,42,9,1292.2857142857142,39.714285714285715,4.714285714285714,59.99728314189546,2.2640484204488853,0.48515323295333257,372.7054947377046,11.15852435792665,1.7249892727229603,45959,2701,494
2020-12-07,capital,130,1855084,false,1513,57,4,1404.0,43.0,4.714285714285714,81.55964905093246,3.0726371420377725,0.21562365909037004,413.2427426466942,12.829607715877017,1.7249892727229603,47472,2758,498
2020-12-08,capital,131,1855084,false,1669,39,2,1501.2857142857142,46.142857142857146,4.714285714285714,89.9689717554569,2.102330676131108,0.10781182954518502,451.5698480500074,13.799914181783683,1.563271528405183,49141,2797,500
2020-12-09,capital,132,1855084,false,1695,46,6,1602.7142857142858,49.0,4.714285714285714,91.3705255395443,2.4796720795392555,0.32343548863555505,487.6329050328718,14.985844306780717,1.7788951874955528,50836,2843,506
2020-12-10,capital,133,1855084,false,1806,55,4,1714.0,51.142857142857146,4.428571428571429,97.35408207930207,2.964825312492588,0.21562365909037004,529.7873303850391,16.225680346550345,1.7788951874955528,52642,2898,510
2020-12-11,capital,134,1855084,false,1739,48,3,1785.4285714285713,53.285714285714285,4.857142857142857,93.74238578953837,2.5874839090844404,0.16171774431777752,566.4972583451747,17.41161047154738,1.7788951874955528,54381,2946,513
2020-12-12,capital,135,1855084,false,1684,56,5,1850.4285714285713,58.285714285714285,6.142857142857143,90.77756047704578,3.0187312272651807,0.2695295738629625,604.7704578337153,18.489728766999228,1.7788951874955528,56065,3002,518
2020-12-13,capital,136,1855084,false,1892,57,7,1923.5714285714287,64.85714285714286,6.428571428571429,101.98999074974503,3.0726371420377725,0.3773414034081476,646.7631654415649,19.29831748858812,1.6710833579503679,57957,3059,525
2020-12-14,capital,137,1855084,false,2013,72,7,1913.7142857142858,69.42857142857143,7.0,108.51260643722873,3.8812258636266606,0.3773414034081476,673.7161228278611,20.106906210177005,1.8328011022681454,59970,3131,532
2020-12-15,capital,138,1855084,false,2124,74,11,1882.2857142857142,74.71428571428571,7.571428571428571,114.49616297698648,3.9890376931718454,0.5929650624985177,698.2433140493907,21.993613227217743,2.317954335221478,62094,3205,543
2020-12-16,capital,139,1855084,false,2207,92,8,1824.0,79.85714285714286,8.857142857142858,118.97035390311167,4.959344159078511,0.4312473181807401,725.8431424129582,24.473285306757,2.425766164766663,64301,3297,551
2020-12-17,capital,140,1855084,false,1737,87,8,1721.2857142857142,81.28571428571429,9.571428571428571,93.63457395999319,4.689814585215548,0.4312473181807401,722.1236342936493,26.198274579479957,2.641389823857033,66038,3384,559
2020-12-18,capital,141,1855084,false,1519,85,7,1640.7142857142858,85.57142857142857,10.285714285714286,81.88308453956802,4.582002755670364,0.3773414034081476,710.2643330436789,28.19279342606588,2.8570134829474028,67557,3469,566
2020-12-19,capital,142,1855084,false,1276,92,14,1529.0,86.0,10.428571428571429,68.78394724982805,4.959344159078511,0.7546828068162952,688.2707198164611,30.133406357879213,3.3421667159007358,68833,3561,580
2020-12-20,capital,143,1855084,false,1173,67,12,1417.4285714285713,83.28571428571429,10.857142857142858,63.231638028251005,3.611696289763698,0.6468709772711101,649.5123670949671,30.672465505605135,3.611696289763698,70006,3628,592
2020-12-21,capital,144,1855084,false,1449,102,12,1273.2857142857142,80.42857142857143,11.571428571428571,78.10967050548653,5.498403306804436,0.6468709772711101,619.1094311632249,32.28964294878291,3.8812258636266606,71455,3730,604
2020-12-22,capital,145,1855084,false,1342,77,12,1171.2857142857142,82.57142857142857,11.857142857142858,72.34173762481915,4.150755437489623,0.6468709772711101,576.9550058110576,32.45136069310069,3.935131778399253,72797,3807,616
2020-12-23,capital,146,1855084,false,1426,73,11,1171.5714285714287,81.14285714285714,11.714285714285714,76.86983446571692,3.935131778399253,0.5929650624985177,534.8544863736629,31.427148312421433,4.09684952271703,74223,3880,627
2020-12-24,capital,147,1855084,false,728,67,13,1148.5714285714287,82.57142857142857,12.0,39.24350595444735,3.611696289763698,0.7007768920437025,480.46341836811706,30.349030016969582,4.366379096579993,74951,3947,640
2020-12-25,capital,148,1855084,false,805,100,9,1125.7142857142858,80.71428571428571,12.285714285714286,43.39426139193697,5.3905914772592505,0.48515323295333257,441.9745952204859,31.15761873855847,4.4741909261251775,75756,4047,649
2020-12-26,capital,149,1855084,false,1278,82,13,1074.7142857142858,81.0,12.428571428571429,68.89175907937323,4.420285011352585,0.7007768920437025,442.0824070500312,30.618559590832543,4.420285011352585,77034,4129,662
2020-12-27,capital,150,1855084,false,1012,77,14,1039.7142857142858,80.71428571428571,13.571428571428571,54.55278574986362,4.150755437489623,0.7546828068162952,433.4035547716438,31.15761873855847,4.528096840897771,78046,4206,676
2020-12-28,capital,151,1855084,false,1289,89,14,1016.0,79.85714285714286,14.285714285714286,69.48472414187174,4.7976264147607335,0.7546828068162952,424.77860840802896,30.45684184651477,4.635908670442956,79335,4295,690
2020-12-29,capital,152,1855084,false,985,79,13,982.7142857142857,76.85714285714286,14.857142857142858,53.09732605100362,4.258567267034808,0.7007768920437025,405.53419683421345,30.564653676059955,4.689814585215548,80320,4374,703
2020-12-30,capital,153,1855084,false,1181,71,19,919.7142857142857,74.14285714285714,15.571428571428571,63.66288534643175,3.827319948854068,1.0242123806792576,392.3272477149283,30.45684184651477,5.1210619033962885,81501,4445,722
2020-12-31,capital,154,1855084,false,562,61,18,877.1428571428571,70.85714285714286,15.857142857142858,30.29512410219699,3.288260801128143,0.9703064659066651,383.3788658626779,30.133406357879213,5.3905914772592505,82063,4506,740
2021-01-01,capital,155,1855084,false,572,79,13,844.4285714285714,67.57142857142857,16.428571428571427,30.834183249922912,4.258567267034808,0.7007768920437025,370.81878772066386,29.00138214765477,5.60621513634962,82635,4585,753
2021-01-02,capital,156,1855084,false,837,63,18,821.5714285714286,62.42857142857143,16.142857142857142,45.11925066465993,3.3960726306733284,0.9703064659066651,347.0462793059506,27.977169766975514,5.875744710212584,83472,4648,771
2021-01-03,capital,157,1855084,false,714,54,16,754.8571428571429,61.142857142857146,15.571428571428571,38.48882314763105,2.9109193977199954,0.8624946363614802,330.982316703718,26.737333727205886,5.983556539757768,84186,4702,787
2021-01-04,capital,158,1855084,false,1060,66,18,758.0,62.857142857142854,15.285714285714286,57.14026965894806,3.5577903749911055,0.9703064659066651,318.6378622207943,25.497497687436258,6.199180198848137,85246,4768,805
2021-01-05,capital,159,1855084,false,825,43,11,763.0,58.714285714285715,15.285714285714286,44.472379687388816,2.317954335221478,0.5929650624985177,310.0129158571795,23.556884755622928,6.091368369302954,86071,4811,816
2021-01-06,capital,160,1855084,false,714,62,15,712.2857142857143,58.57142857142857,14.0,38.48882314763105,3.3421667159007358,0.8085887215888875,284.8388536583788,23.07173152266959,5.875744710212584,86785,4873,831
2021-01-07,capital,161,1855084,false,584,73,16,668.5714285714286,56.857142857142854,13.571428571428571,31.481054227194026,3.935131778399253,0.8624946363614802,286.0247837833758,23.718602499940705,5.767932880667398,87369,4946,847
2021-01-08,capital,162,1855084,false,607,50,13,604.8571428571429,54.57142857142857,13.0,32.72089026696365,2.6952957386296252,0.7007768920437025,287.9114908004166,22.15533097153552,5.767932880667398,87976,4996,860
2021-01-09,capital,163,1855084,false,482,62,9,570.7142857142857,54.857142857142854,13.857142857142858,25.98265092038959,3.3421667159007358,0.48515323295333257,268.77489105614626,22.101425056762928,5.282779647714066,88458,5058,869
2021-01-10,capital,164,1855084,false,408,42,13,542.0,54.142857142857146,14.285714285714286,21.993613227217743,2.2640484204488853,0.7007768920437025,252.27968113573294,21.454554079491817,5.1210619033962885,88866,5100,882
2021-01-11,capital,165,1855084,false,614,50,14,518.8571428571429,49.42857142857143,14.0,33.0982316703718,2.6952957386296252,0.7546828068162952,228.2376431471567,20.59205944313034,4.905438244305919,89480,5150,896
2021-01-12,capital,166,1855084,false,586,45,17,487.85714285714283,47.42857142857143,14.428571428571429,31.588866056739207,2.425766164766663,0.9164005511340727,215.35412951650704,20.699871272675523,5.228873732941473,90066,5195,913
2021-01-13,capital,167,1855084,false,513,57,18,467.42857142857144,43.285714285714285,15.0,27.653734278339957,3.0726371420377725,0.9703064659066651,204.51904064721597,20.430341698812562,5.3905914772592505,90579,5252,931
2021-01-14,capital,168,1855084,false,422,40,14,454.7142857142857,43.142857142857146,15.285714285714286,22.748296034034038,2.1562365909037,0.7546828068162952,195.786282454056,18.65144651131701,5.282779647714066,91001,5292,945
2021-01-15,capital,169,1855084,false,390,36,16,429.7142857142857,43.857142857142854,15.428571428571429,21.02330676131108,1.9406129318133303,0.8624946363614802,184.08869894840342,17.89676370450071,5.444497392031844,91391,5328,961
2021-01-16,capital,170,1855084,false,339,33,13,397.7142857142857,43.42857142857143,16.142857142857142,18.27410510790886,1.7788951874955528,0.7007768920437025,176.38015313592268,16.33349217609553,5.660121051122213,91730,5361,974
2021-01-17,capital,171,1855084,false,319,41,15,369.57142857142856,39.57142857142857,15.285714285714286,17.19598681245701,2.2101425056762927,0.8085887215888875,171.58252672116197,16.279586261322937,5.767932880667398,92049,5402,989
2021-01-18,capital,172,1855084,false,439,55,15,363.0,40.57142857142857,15.428571428571429,23.66469658516811,2.964825312492588,0.8085887215888875,162.14899163595825,16.5491158351859,5.821838795439991,92488,5457,1004
2021-01-19,capital,173,1855084,false,362,42,22,348.14285714285717,41.0,14.571428571428571,19.513941147678487,2.2640484204488853,1.1859301249970353,150.07406672689754,16.38739809086812,6.091368369302954,92850,5499,1026
2021-01-20,capital,174,1855084,false,316,30,12,336.2857142857143,41.285714285714285,14.428571428571429,17.03426906813923,1.617177443177775,0.6468709772711101,139.4546015166968,14.931938392008124,5.767932880667398,93166,5529,1038
2021-01-21,capital,175,1855084,false,376,47,15,325.7142857142857,39.142857142857146,13.428571428571429,20.26862395449478,2.5335779943118477,0.8085887215888875,136.97492943715756,15.309279795416272,5.821838795439991,93542,5576,1053
2021-01-22,capital,176,1855084,false,286,39,10,310.2857142857143,36.857142857142854,12.571428571428571,15.417091624961456,2.102330676131108,0.539059147725925,131.36871430080794,15.47099753973405,5.498403306804436,93828,5615,1063
2021-01-23,capital,177,1855084,false,256,35,12,298.0,34.857142857142854,11.571428571428571,13.799914181783683,1.8867070170407378,0.6468709772711101,126.89452337468278,15.578809369279234,5.444497392031844,94084,5650,1075
2021-01-24,capital,178,1855084,false,245,26,8,288.57142857142856,34.57142857142857,11.428571428571429,13.206949119285165,1.401553784087405,0.4312473181807401,122.90548568151091,14.770220647690346,5.067155988623695,94329,5676,1083
2021-01-25,capital,179,1855084,false,331,39,9,268.57142857142856,30.714285714285715,10.571428571428571,17.842857789728118,2.102330676131108,0.48515323295333257,117.08364688607094,13.907726011328867,4.743720499988141,94660,5715,1092
2021-01-26,capital,180,1855084,false,276,28,15,253.85714285714286,27.714285714285715,10.571428571428571,14.878032477235532,1.5093656136325904,0.8085887215888875,112.44773821562798,13.15304320451257,4.366379096579993,94936,5743,1107
2021-01-27,capital,181,1855084,false,250,28,11,240.85714285714286,24.571428571428573,10.428571428571429,13.476478693148128,1.5093656136325904,0.5929650624985177,108.88994784063688,13.045231374967386,4.3124731818074,95186,5771,1118
2021-01-28,capital,182,1855084,false,236,20,9,231.0,23.714285714285715,10.714285714285714,12.721795886331831,1.07811829545185,0.48515323295333257,101.34311977247391,11.58977167610739,3.9890376931718454,95422,5791,1127
2021-01-29,capital,183,1855084,false,183,18,10,213.28571428571428,21.428571428571427,10.285714285714286,9.864782403384428,0.9703064659066651,0.539059147725925,95.7908105508969,10.457747465882946,3.9890376931718454,95605,5809,1137
